,Price,est_price
107,2761,3427.788543204435
108,2761,4218.975061155648
109,2761,2357.6516028827646
110,2761,3811.9489495610687
111,2761,3308.7700905979545
112,2761,4208.132610984401
113,2762,3083.779487139287
114,2762,3153.1296340999725
115,2762,3407.3609202899534
116,2762,3619.4289697550557
117,2762,3252.2723233761863
118,2762,3058.4862130476395
119,2762,3846.3828046556337
120,2762,3047.576153906797
121,2762,3495.178502113067
122,2762,2442.393837342839
123,2762,2587.2653679617943
124,2762,2563.836343827774
125,2762,2759.100157485984
126,2763,4915.94242626883
127,2763,2627.173881038827
128,2763,4199.016780936676
129,2763,3721.7068434541507
130,2763,3555.367929403972
131,2764,2692.7478891478167
132,2764,2868.4571004705576
133,2765,2601.8160425474816
134,2765,3295.947093197501
135,2765,2316.7146679146754
136,2765,2857.7579002781968
137,2765,2889.2342058828835
138,2765,3521.6051805856114
139,2766,2625.8094790425857
140,2766,3164.8256620527573
141,2766,3354.78844700594
142,2767,3209.28655022808
143,2767,3222.0675185437576
144,2767,3283.130142746839
145,2767,2287.0260069278047
146,2768,2793.3636694653724
147,2768,3566.0280626400854
148,2768,3063.834763779927
149,2768,3122.159989064032
150,2768,2879.7120336690023
151,2769,3464.166014383958
152,2770,2687.213716148821
153,2770,3008.2573416715277
154,2770,3287.8482295770555
155,2770,3401.244216400806
156,2770,3324.388776235217
157,2770,3205.8050620398644
158,2770,3141.0907828665586
159,2770,3411.5172118430564
160,2770,3342.1964472208238
161,2771,3462.342631084466
162,2771,2899.060209163068
163,2771,3029.496442314543
164,2771,3795.3684168836626
165,2772,3216.9660331789237
166,2772,3831.392835017483
167,2772,2339.7567037969056
168,2772,2265.9812615469273
169,2772,3073.870864199107
170,2773,3535.32749608226
171,2773,3008.7285805738065
172,2774,6534.604544062144
173,2774,2486.8398719916186
174,2774,3031.5028154755455
175,2774,3931.509283061794
176,2775,2970.225261409225
177,2776,2970.477071025063
178,2776,2747.3388398016978
179,2776,2883.8422787800155
180,2776,1954.8603871591404
181,2776,1883.0221817078964
182,2776,3270.139890900562
183,2776,3407.1288618392064
184,2776,3128.7130818564874
185,2776,3324.065105527967
186,2777,2744.9158199675476
187,2777,2955.7210000645646
188,2777,2956.6177337063855
189,2777,2687.39647787825
190,2777,3370.242996329158
191,2777,3120.960485191321
192,2777,2787.7425444490364
193,2777,3018.549138862334
194,2777,3056.3899755331113
195,2777,2621.400075172227
196,2777,3096.30895798044
197,2777,2933.3561921502624
198,2777,2980.7011092969406
199,2777,2624.077629351352
200,2777,2657.8875532202255
201,2777,2957.846619917549
202,2777,3046.752178974013
203,2777,2376.9676849849384
204,2777,3998.3172574075797
205,2777,3445.012111730095
206,2777,2496.7036800516616
207,2778,1977.6921016183842
208,2779,3457.080322358943
209,2779,3355.495759701116
210,2780,2725.6120816794646
211,2780,3500.3195919596437
212,2780,3359.1145863192905
213,2780,3540.885382144057
214,2780,2925.372425717036
215,2781,5135.295325122293
216,2781,3591.8943996663
217,2781,3792.6498197132387
218,2782,2647.232028424358
219,2782,1733.0057664105152
220,2782,3582.4659384367114
221,2782,3242.180662623672
222,2782,2533.809644333698
223,2782,3044.943873485059
224,2782,3315.691340763602
225,2782,2762.8572070363552
226,2782,2487.6879920733627
227,2782,3931.7150760675904
228,2782,3164.13061842975
229,2783,1857.6331458549903
230,2784,3274.0143126991134
231,2784,3482.991096591144
232,2787,2774.453902680023
233,2787,1619.638045442818
234,2787,2692.4336116542327
235,2788,2879.208158895606
236,2788,3748.827107870824
237,2788,3540.0085628851084
238,2788,2959.595421863127
239,2788,3149.1439950554595
240,2788,3133.2048251234773
241,2788,4918.735873254302
242,2788,5149.356845400893
243,2789,3624.822410109402
244,2789,3479.626144099715
245,2789,3529.4740326841893
246,2789,3369.6270018182986
247,2789,5576.569628612444
248,2789,3969.9414150871453
249,2789,3097.8313707509114
250,2789,2061.496175310014
251,2789,3607.504453899379
252,2789,2427.8489854229592
253,2789,2277.0731710656437
254,2789,3269.5194286314763
255,2789,4835.193512661082
256,2790,2734.5889787844244
257,2790,3644.76464174558
258,2790,4086.4687723326097
259,2790,2818.116403429165
260,2790,2836.3788767508413
261,2791,4109.600875903918
262,2791,3273.210252149198
263,2792,3242.01604058305
264,2792,2878.256758282736
265,2792,3368.618666795195
266,2792,2589.181704284176
267,2792,2788.0690756935583
268,2792,3799.247399171636
269,2792,2960.820737526432
270,2793,3844.9750033458004
271,2793,2805.752054995537
272,2793,2846.430432654717
273,2793,3617.6346659200135
274,2793,3300.8121359553334
275,2794,3503.289101128281
276,2795,3276.0062164689043
277,2795,3559.5366663624154
278,2795,3933.1310281413826
279,2795,3047.645065985067
280,2795,2798.764429255163
281,2795,2923.5945404589293
282,2795,4135.262674462436
283,2795,2927.2862005280585
284,2795,5484.913224423462
285,2796,2915.245298517675
286,2797,3756.2302676500294
287,2797,3696.2755350631596
288,2797,2629.81260786693
289,2797,3044.0254028154886
290,2797,2760.092424756982
291,2797,2209.9427555593975
292,2797,1771.3142157887196
293,2797,3042.778424866341
294,2797,3216.591266048483
295,2797,3414.2791335851507
296,2797,2518.4373799934183
297,2797,3804.9651704514654
298,2797,4247.285248778566
299,2797,3139.4461612755767
300,2798,3372.8347014968967
301,2799,4019.99917267853
302,2799,4124.38236771242
303,2799,3552.6230615074637
304,2800,2379.4000232908256
305,2800,4375.397046736713
306,2800,2914.233116863812
307,2800,4749.2788957469675
308,2800,3918.9247522542028
309,2800,3967.8868060402274
310,2800,3717.365271657349
311,2800,2817.926220673038
312,2800,3465.607265173301
313,2800,2345.1961797181248
314,2800,2593.0510690744995
315,2801,5371.341729423872
316,2801,3240.695542115387
317,2801,2935.5433030548156
318,2801,3516.192050132395
319,2801,2916.079503215533
320,2801,3330.601499480126
321,2801,2647.7549810292185
322,2801,2890.548572291329
323,2801,5496.78347015156
324,2801,5060.557097689507
325,2802,4478.17610798354
326,2802,2032.256478672185
327,2802,3036.648003027971
328,2802,2802.3180408837543
329,2803,2736.7268677095744
330,2803,3120.8846896118375
331,2803,3223.148026799583
332,2803,3682.3981670727153
333,2803,2381.0011074992944
334,2803,2816.4985049803327
335,2803,3141.6546948607356
336,2803,2544.0039836591823
337,2803,3542.8925918564637
338,2803,3017.439499343156
339,2803,3525.0240382386073
340,2803,2995.6392207024073
341,2803,4516.904513214557
342,2804,2676.4190302781026
343,2804,2691.7102465281823
344,2804,3793.401797746479
345,2804,2787.3486726960327
346,2804,3162.700042199769
347,2804,2941.839683852111
348,2804,4051.070795136926
349,2804,2952.9562177851913
350,2804,3166.71180242829
351,2804,3478.228572554948
352,2804,3514.129453751775
353,2805,3134.495254185127
354,2805,3363.358180714564
355,2805,3110.6939726331148
356,2805,1714.3682978263096
357,2805,3091.667719943329
358,2805,3041.880929415038
359,2805,2253.060428606994
360,2805,3547.768917592988
361,2806,3470.6801529521836
362,2806,3468.243116142894
363,2806,3200.8229729090926
364,2807,2949.7929553125723
365,2807,3280.1834084983566
366,2807,4791.198656821569
367,2808,3638.888086412171
368,2808,3011.5986826914123
369,2808,4484.3853634518855
370,2808,3193.068530930166
371,2808,2330.0943844146896
372,2808,2984.5234485788133
373,2809,3493.784744569475
374,2809,4122.484566684034
375,2809,3444.1513928528475
376,2809,6602.875779694852
377,2810,3166.6890275081387
378,2810,2966.6339197426896
379,2810,3500.3652433911884
380,2810,2517.6643090028992
381,2810,3697.6714602962056
382,2811,3062.328466712388
383,2811,3993.688029668101
384,2811,4647.042551945791
385,2811,4286.17043523702
386,2812,2583.574469702151
387,2812,3279.05099405902
388,2812,2679.2774237920275
389,2812,2978.6453876157066
390,554,227.9282204427036
391,554,182.95983514721956
392,554,392.21706676607573
393,554,440.70606285301255
394,554,331.68564889786285
395,554,612.4237044130132
396,554,343.6161599788247
397,554,799.5442651956291
398,554,81.11967730901233
399,554,198.0909380471894
400,554,234.00096900436256
401,554,195.68988337287374
402,554,-189.27579775924096
403,554,311.3723613611219
404,554,234.4661028618175
405,555,492.3047255700294
406,555,486.21839011280827
407,555,365.11442635007916
408,555,773.8102018949685
409,555,807.6393301361386
410,555,806.3305812044309
411,555,638.6275604102229
412,555,400.95630703846837
413,555,472.39702223803033
414,555,953.0191196847372
415,555,1174.1065792246409
416,556,493.7260619765002
417,556,823.4178491925122
418,556,472.62984249826695
419,556,269.08686525180747
420,2812,2848.9450647453596
421,2812,2791.3402424587803
422,2812,2976.061619162796
423,2812,5783.034247382193
424,2812,3359.5629487101723
425,2812,1566.7827163107795
426,2813,4788.973311664084
427,2813,3990.9431617715964
428,2813,4137.121951013796
429,2814,3132.7397930223415
430,2814,3417.5514129846815
431,2814,3247.3827577952397
432,2815,2105.726065869989
433,2815,3486.1452081233692
434,2815,3211.5418632003275
435,2815,3303.980006868198
436,2815,3163.5768614587178
437,2815,3211.824943332351
438,2815,3139.3855815755633
439,2815,4110.921713515265
440,2815,5378.988912613715
441,2815,4439.293020252882
442,2815,3435.3266723831694
443,2815,5622.05698968787
444,2815,5557.630744704926
445,2816,3762.5059722549704
446,2816,2574.34021419262
447,2816,3081.4514154580065
448,2816,3364.2802737308994
449,2816,4157.8894197591435
450,2816,4017.885740636393
451,2817,3187.3781430107338
452,2817,3343.2560282092018
453,2817,2947.6967177980405
454,2817,2887.1379683683517
455,2817,2659.1101578883354
456,2817,3202.3745437340185
457,2817,2812.187596867683
458,2817,3302.5495053801424
459,2817,2972.6293529539835
460,2817,4511.64962166765
461,2817,2270.304289189673
462,2818,2486.489250010134
463,2818,3065.4338086812895
464,2818,2493.3140284039437
465,2818,5081.197626481353
466,2818,3864.3797431977255
467,2818,3754.346226002286
468,2818,2799.6440572524843
469,2818,3161.627253996565
470,2818,2673.0349999552054
471,2818,2817.0069881939744
472,2818,4170.750745323778
473,2819,2758.726200115856
474,2819,3159.1485292989746
475,2819,2704.515689716147
476,2819,3542.760105320056
477,2820,2808.056589947184
478,2821,3346.520838631208
479,2821,3040.9121988736733
480,2821,1950.6186154087554
481,2821,3131.593133475788
482,2821,2909.7348865323183
483,2821,3053.9706527876515
484,2821,2917.7165542377443
485,2821,3354.8264531267887
486,2821,2835.9623048196154
487,2822,2815.0733737420087
488,2822,3111.922858844282
489,2822,2935.753400193811
490,2822,2773.5355067523706
491,2822,2946.408924989675
492,2822,2473.9251875927366
493,2822,3425.4184424383784
494,2822,3384.3662837422307
495,2822,2576.957278734888
496,2822,3017.5977382494675
497,2822,2837.632285785119
498,2822,3237.608837031734
499,2822,3841.103633738927
500,2822,3313.990822654774
501,2822,2789.542442817805
502,2822,2904.5728962093926
503,2822,3146.034029325081
504,2822,2314.911807417375
505,2822,2928.297497679694
506,2822,3036.7870893609033
507,2822,2650.619857427191
508,2822,2987.968805089975
509,2822,3304.693216971107
510,2823,3337.3838799750556
511,2823,4277.911524206564
512,2823,2862.9466884851972
513,2823,2662.0888839374675
514,2823,4191.796559220071
515,2823,3358.800917245033
516,2824,2943.5231481153533
517,2824,3494.229685954575
518,2824,3002.8793568018773
519,2824,4058.3132062973673
520,2824,3722.310340760756
521,2825,2754.304527173321
522,2825,4055.2735228740676
523,2825,3198.5590285326653
524,2825,3624.868445676275
525,2825,6442.10771808107
526,2825,3625.395404763225
527,2826,2759.5111828343106
528,2826,3398.637280032359
529,2826,4322.54171760467
530,2826,2834.9501231657487
531,2826,2896.4056062372583
532,2826,2942.699173182569
533,2826,4299.252840638983
534,2826,3392.047589337966
535,2826,5318.486400291829
536,2827,2706.3119657381503
537,2827,3084.7956917570846
538,2827,3356.0676084101287
539,2827,3031.0425681478227
540,2827,3133.295675570491
541,2828,3170.243400946216
542,2828,5067.749936045715
543,2829,2941.839683852111
544,2829,3717.392069541431
545,2829,2275.4125833137987
546,2829,3123.058545350741
547,2829,3269.4987524391254
548,2829,3939.415748285839
549,2830,2757.5966462137985
550,2830,3679.8967939958093
551,2830,5325.263704609208
552,2830,1910.8650647623617
553,2830,1811.9916073544227
554,2830,3965.98142076737
555,2830,4209.894227149416
556,2831,3283.1261197829153
557,2831,3092.3597266958823
558,2831,3447.7615880668454
559,2831,2991.280838513325
560,2831,3760.9353235985836
561,2832,2935.634153501829
562,2832,4059.823141032899
563,2832,2955.8394849470606
564,2832,3386.7778116349255
565,2832,3864.7996702528653
566,2832,2870.5099616145126
567,2832,3560.44111243507
568,2833,3709.9885589373953
569,2833,1943.3024594458075
570,2833,2919.865636078437
571,2833,3089.804279746022
572,2833,2545.55691825175
573,2833,4052.7940881659015
574,2833,3161.477815205817
575,2834,3771.5444351534206
576,2834,3586.0327572801325
577,2834,1875.6181374264597
578,2834,1844.6493250938438
579,2834,3774.0810056128066
580,2834,4531.688232344473
581,2834,3749.823641559062
582,2834,3774.8734055098794
583,2835,3287.5830724716216
584,2835,2487.690954201891
585,2835,3349.9852729738304
586,2835,2977.929667800352
587,2835,3254.4186194215254
588,2835,3329.6065461635044
589,2836,4171.273468616502
590,2836,2692.5867897042226
591,2837,2618.5870570069346
592,2837,3028.6471827491587
593,2838,3703.5729908688045
594,2838,3740.671309840145
595,2838,3369.6622221437865
596,2838,3226.359348824946
597,2838,2743.234406481275
598,2838,2899.362393917643
599,2838,2981.7379901070854
600,2838,2883.940322121649
601,2838,2626.4220946599853
602,2838,2725.2710810437275
603,2838,3146.9126712289144
604,2838,2491.077643721077
605,2839,3584.6614564614465
606,2839,3092.248961866004
607,2839,3265.3753908293183
608,2839,3077.8384862475614
609,2839,3038.522183724741
610,2839,3186.4821711784025
611,2839,3176.2395959669957
612,2839,3233.916415153126
613,2839,3488.261050627363
614,2839,3240.604616926452
615,2839,3065.912147746996
616,2839,3133.2084474702424
617,2839,3292.753469914729
618,2839,3444.9558375380984
619,2839,2689.2911001158827
620,2840,3328.580288113808
621,2840,3836.3068754707238
622,2840,3183.6219032206754
623,2840,3467.5832775241506
624,2840,4714.685053843121
625,2840,3775.6724052034733
626,2840,2976.833118583516
627,2841,3148.083853598582
628,2841,2975.740757193922
629,2841,2925.484251382324
630,2841,4337.380305046629
631,2841,3949.5525601029913
632,2841,4172.915128078959
633,2841,1893.241220189666
634,2841,5358.025919718408
635,2841,4201.109470846361
636,2841,3305.703299897177
637,2841,3258.449536071512
638,2841,3125.0639324182557
639,2842,3930.826493189732
640,2842,3055.7714892990734
641,2843,2767.8874573111243
642,2843,2753.055726579285
643,2843,3390.2751759208404
644,2843,3512.370940397308
645,2843,3006.9439613565664
646,2843,3266.0863258712598
647,2843,3055.48377393571
648,2843,3138.2067538952033
649,2843,3837.1051133548317
650,2843,3169.5759170167803
651,2844,3440.4630790475785
652,2844,2789.56410510364
653,2844,5438.235702323116
654,2844,5239.50376108168
655,2844,3544.270249018362
656,2845,2829.483087550965
657,2845,3091.5868481862963
658,2845,3139.4461612755767
659,2845,7421.441171777067
660,2846,3783.1922272202864
661,2846,3197.1338972943304
662,2846,3334.809504735804
663,2846,4627.416004509687
664,2846,4715.401017111792
665,2846,3368.047478304419
666,2846,3007.4524445702045
667,2846,3034.896851279511
668,2846,3122.7272293327987
669,2846,3251.83282698274
670,2846,3407.5452803802727
671,2847,4109.55684378172
672,2847,3335.159749043134
673,2847,3269.7287639609895
674,2848,2660.1629301174216
675,2848,2079.8314073407273
676,2848,2898.7773533150394
677,2849,3592.0508906696487
678,2849,2976.451692235856
679,2850,2779.6271606604096
680,2850,2986.971678303642
681,2850,3518.9986372125495
682,2850,6462.1906291299365
683,2851,3487.629548832898
684,2851,2786.106479520302
685,2851,3692.1190939679836
686,2851,3880.085291969215
687,2851,3379.8243780142366
688,2852,2128.9959129550407
689,2852,3674.338907934016
690,2852,3530.78657644775
691,2852,3327.840956826898
692,2852,4364.18783971174
693,2853,2856.1400018293643
694,2853,3022.066885268432
695,2853,3491.1129114649084
696,2853,3539.0690383490255
697,2853,2758.3162874018417
698,2853,3780.928282843859
699,2854,3598.990727853321
700,2854,3034.7523199549287
701,2854,6275.471647503033
702,2854,3058.280799090815
703,2854,3738.777767607222
704,2854,3769.7902553363347
705,2854,4122.73032894282
706,2854,3897.7389636746593
707,2854,3193.5227159868555
708,2854,2816.987073811106
709,2855,3157.7368813583817
710,2855,5307.0019271569145
711,2855,3157.948039332783
712,2855,5273.622462000258
713,2856,6150.853212629838
714,2856,4233.403529942378
715,2856,5679.321306498878
716,2856,2425.1069033218155
717,2856,3864.0441216717772
718,2856,5298.836040043187
719,2856,3832.9862118232377
720,556,156.15826685148932
721,556,252.92267637354234
722,556,890.8078081011517
723,556,904.2089293668905
724,556,345.6824131223657
725,556,512.9489476024755
726,556,532.0908246374784
727,556,448.750311301319
728,556,841.0628223736385
729,556,402.0749582490753
730,557,670.266665410647
731,557,624.5324538181776
732,557,620.7126951425926
733,557,680.8076266967037
734,557,690.6136637951058
735,557,755.45885031324
736,557,741.0845986957793
737,557,700.7603520924531
738,557,747.7894609120558
739,557,714.3028583136402
740,557,343.32602378611773
741,557,295.8437682094773
742,557,606.158225725052
743,557,216.00580331482342
744,557,266.9022333622961
745,557,154.21740971256804
746,557,682.4446777189114
747,557,354.7672892618393
748,557,601.5999723139576
749,557,489.48259412206244
750,2856,4784.115483310832
751,2856,3446.265520764373
752,2856,3487.98440158047
753,2857,2718.6053033657154
754,2857,4280.681927810758
755,2857,3013.0767329978225
756,2857,4275.062322565307
757,2857,2951.639341664293
758,2858,3107.6281680258144
759,2858,3866.6506650448355
760,2858,3812.0380521051156
761,2858,2854.624020144027
762,2858,2810.9207045356707
763,2858,2754.4418656032904
764,2858,2552.6041375986497
765,2858,4369.332776189074
766,2858,3527.532463528114
767,2858,3289.517448733077
768,2858,2794.2242714301356
769,2858,2202.5743636896077
770,2858,4232.457606950757
771,2858,3002.4329615859933
772,2859,3063.3766151800046
773,2859,2931.8792026792507
774,2859,3336.744717548663
775,2859,3200.915646000987
776,2859,2880.2241392294054
777,2859,2887.4551991304106
778,2859,4003.782367606189
779,2860,2794.242363168116
780,2860,4199.388687529838
781,2860,2456.8472496244212
782,2860,2904.9401943623125
783,2860,1805.0078282448121
784,2861,2891.1373579334468
785,2861,2568.037402310183
786,2861,2532.435759060638
787,2861,4287.211128868294
788,2861,2254.889026152967
789,2861,3693.063226944312
790,2861,2636.0257835279117
791,2862,3082.399245523018
792,2862,3538.41035453515
793,2862,3479.7859813669165
794,2862,3818.5220541471826
795,2862,2547.713735466292
796,2862,3105.8311301943213
797,2862,2933.77248799858
798,2862,3537.097328893102
799,2862,3082.360253308685
800,2862,7213.364654990513
801,2862,4498.257790665666
802,2862,2636.2846360890435
803,2863,4189.977280145838
804,2863,3265.0042460456425
805,2863,3782.1951751758716
806,2863,3725.139702761062
807,2863,2680.6938067137016
808,2863,3150.574948959591
809,2863,3078.876128867196
810,2863,3039.1161471356645
811,2863,2949.039229376369
812,2863,3109.91747177676
813,2863,4301.0918986951965
814,2863,4337.407210983129
815,2863,2572.0487848645535
816,2863,3037.921027419201
817,2863,3395.4012588507067
818,2863,2959.3435237714293
819,2863,3339.655469662179
820,2864,4002.581041088586
821,2865,3878.9876780688937
822,2865,3495.8062320186946
823,2866,2089.0533937780856
824,2866,2208.3738548059737
825,2866,3159.33334180537
826,2866,2822.5174001793384
827,2866,4908.102603842362
828,2867,2899.0366724334344
829,2867,2874.4326192989865
830,2867,3268.87942965368
831,2867,4152.388400987449
832,2867,5366.191563378823
833,2867,3907.073522265553
834,2867,1866.8135556236484
835,2867,4178.8143176505
836,2867,3870.2695664049315
837,2867,4146.487463512942
838,2867,3825.4157446192658
839,2867,3592.632137620447
840,2868,3253.975702022297
841,2868,2602.034771090657
842,2868,3674.986552222508
843,2868,3249.893005729631
844,2869,5665.7077318462325
845,2869,3516.9733357621626
846,2869,2552.309699746016
847,2869,3226.444829022228
848,2869,3259.7455078679777
849,2870,1390.8432691821727
850,2870,3924.251640700655
851,2870,2337.861170207707
852,2870,3610.5260455846983
853,2870,3365.3170797991297
854,2870,3332.63944767684
855,2870,4208.962497466106
856,2870,3054.428039578095
857,2870,5295.987007113326
858,2871,3224.0899594568655
859,2871,2936.1625510983395
860,2871,4175.154793085585
861,2871,3561.294151511076
862,2871,3732.9150452163303
863,2872,2999.016822067839
864,2872,3735.6882346158854
865,2872,5622.655832415208
866,2872,2911.4056293073045
867,2872,3168.9254121910053
868,2872,2380.9809688324276
869,2872,3357.548546103146
870,2872,3277.2503338807655
871,2872,2930.1291117661967
872,2872,3665.382671700183
873,2872,3152.1789952965846
874,2872,3803.5368616606684
875,2873,3354.9333713259075
876,2873,3220.1144574462305
877,2873,3424.39785366433
878,2873,5392.573487630192
879,2873,4376.183259001962
880,2873,3823.596223271761
881,2873,4447.814746207669
882,2873,3886.0474962112967
883,2873,3650.3806917643997
884,2873,4032.9936020589485
885,2873,4197.903659752748
886,2874,3306.6927813728144
887,2874,3009.592309530406
888,2874,3219.3463637100576
889,2874,2642.455427992336
890,2874,2904.411796765802
891,2874,3257.3482998244253
892,2874,3161.181476060061
893,2874,2968.683158539876
894,2874,2567.6661041363477
895,2875,4175.821758658851
896,2875,3540.9979696188275
897,2875,4915.112639536865
898,2875,4392.072771020301
899,2875,4269.515854883093
900,2876,2852.0080088153845
901,2876,4178.427815125291
902,2877,3372.8632472839417
903,2877,3003.2089249168566
904,2877,3391.5857436493498
905,2877,3021.8376355560504
906,2877,2857.2632653283
907,2878,3336.782723669512
908,2878,3302.950786689973
909,2878,3896.177012362543
910,2878,3279.7159682760102
911,2878,3623.3697191775136
912,2879,3351.138363605518
913,2879,2190.2457577857313
914,2879,2906.4899425423464
915,2879,2784.142795662323
916,2879,4214.028244149271
917,2879,4115.920613038314
918,2879,5996.7942147484955
919,2879,2638.8675073315826
920,2879,3178.567891932271
921,2880,4763.127422698139
922,2880,2958.807705148218
923,2881,3093.956187142874
924,2881,3067.923965899645
925,2881,5493.461968772628
926,2882,2976.2680939550264
927,2882,1939.1326845949698
928,2882,3366.6833044402592
929,2882,4272.692310682352
930,2882,3590.2041113225387
931,2883,3236.7746323338833
932,2883,3724.7154375683094
933,2883,3674.272823763429
934,2884,5249.133378652679
935,2885,3769.9888413645604
936,2885,4987.005235876255
937,2885,3751.4358515629283
938,2885,3891.6270165295537
939,2885,3693.4103684410948
940,2886,3372.492102500266
941,2886,3289.443577389731
942,2887,3267.1213840365235
943,2887,2658.2285538559663
944,2888,3473.77169460816
945,2889,2970.802880985131
946,2889,3044.5547865054796
947,2889,2870.924482768769
948,2889,4197.176825670089
949,2889,2999.8164127318596
950,2889,1819.768772454583
951,2889,1806.5549401715725
952,2889,3472.7633595850566
953,2889,3535.926904484837
954,2889,3357.528254046123
955,2890,3965.5435031582383
956,2890,3678.0504823860138
957,2890,3464.342195486177
958,2890,3226.432575271283
959,2890,2819.0416828580237
960,2891,3091.8313290993756
961,2891,3272.5891814607894
962,2891,3179.5373842831214
963,2891,2997.0033945665673
964,2891,3338.8695008502364
965,2891,2569.8550147427777
966,2892,4385.622792386528
967,2892,6215.715518680658
968,2893,3180.132109503531
969,2893,3873.8636938668205
970,2893,3107.6991788318774
971,2893,3275.6038896448954
972,2893,2976.833118583516
973,2893,3881.5443392443194
974,2893,3732.5500554348837
975,2893,3777.513346563541
976,2893,3957.540658893555
977,2894,3780.2806385553667
978,2894,3758.6032289533687
979,2894,3585.88011290754
980,2895,3308.0599173655064
981,2895,2822.978409316547
982,2895,3321.6413238843343
983,2896,3520.987680445058
984,2896,3383.9711498128454
985,2896,3443.7833662009507
986,2896,1934.1496093707137
987,2896,3849.2613886353392
988,2896,3422.3754127512184
989,2896,3612.671505078626
990,2896,3506.525122309933
991,2896,5186.648431949638
992,2896,5425.021870040107
993,2897,2416.6433260028243
994,2897,3395.877573930542
995,2897,2351.593865011506
996,2897,3270.6037087761397
997,2897,3115.6578952839845
998,2897,3163.735936916444
999,2898,6299.027246624546
1000,2898,3457.841540215686
1001,2898,3291.174414138153
1002,2898,5866.304617734633
1003,2898,3735.8473100736082
1004,2898,3590.693909700105
1005,2898,3590.693909700105
1006,2898,3590.693909700105
1007,2898,3590.693909700105
1008,2898,3590.693909700105
1009,2899,2885.597212784807
1010,2900,2841.3601293302127
1011,2900,2925.809972866533
1012,2901,3506.65580152268
1013,2901,3707.822423251113
1014,2901,3471.8327099064627
1015,2901,3248.186818345155
1016,2902,2870.094151492769
1017,2902,3438.0785924922784
1018,2902,3614.4269662414117
1019,2902,2408.0764163538042
1020,2902,3029.320111670251
1021,2903,2898.454444417279
1022,2903,3250.656023288251
1023,2903,3278.7464759251598
1024,2903,2948.506223339613
1025,2903,2998.82601990466
1026,2904,3756.068682479854
1027,2904,3557.182072879965
1028,2904,3299.23337425094
1029,2904,2453.6318662377707
1030,2905,2864.957445802447
1031,2905,2545.131714916348
1032,2905,2601.077547811976
1033,2905,2981.547508325046
1034,2905,4220.596213137138
1035,2905,1984.4722146741296
1036,2905,4201.836230187102
1037,2905,4595.147078497623
1038,2905,4214.153328828292
1039,2906,3237.231033030843
1040,2906,3595.259352157733
1041,2906,2740.184493292909
1042,2907,2553.542470985296
1043,2907,2586.255526901732
1044,2907,2571.5821274001464
1045,2907,3014.733623660981
1046,2907,3305.3124650146237
1047,2907,3168.257928261566
