,Price,est_price
239,2788,3149.143995055434
240,2788,3133.204825123408
241,2788,4918.735873254454
242,2788,5149.356845401046
243,2789,3624.8224101093765
244,2789,3479.6261440996823
245,2789,3529.4740326841566
246,2789,3369.627001818262
247,2789,5576.569628612626
248,2789,3969.9414150871453
249,2789,3097.831370750835
250,2789,2061.4961753098214
251,2789,3607.504453899386
252,2789,2427.8489854228283
253,2789,2277.0731710655127
254,2789,3269.5194286314545
255,2789,4835.193512661272
256,2790,2734.588978784297
257,2790,3644.764641745547
258,2790,4086.468772332628
259,2790,2818.1164034290923
260,2790,2836.378876750776
261,2791,4109.600875903965
262,2791,3273.2102521491433
263,2792,3242.0160405829774
264,2792,2878.2567582826705
265,2792,3368.618666795126
266,2792,2589.181704284103
267,2792,2788.069075693482
268,2792,3799.2473991715997
269,2792,2960.820737526352
270,2793,3844.9750033457894
271,2793,2805.7520549954606
272,2793,2846.430432654637
273,2793,3617.634665919977
274,2793,3300.812135955279
275,2794,3503.2891011282736
276,2795,3276.0062164688316
277,2795,3559.5366663624227
278,2795,3933.131028141386
279,2795,3047.645065985005
280,2795,2798.764429255105
281,2795,2923.5945404588674
282,2795,4135.2626744624395
283,2795,2927.2862005279967
284,2795,5484.913224423608
285,2796,2915.245298517628
286,2797,3756.230267650033
287,2797,3696.2755350631633
288,2797,2629.812607866861
289,2797,3044.0254028154195
290,2797,2760.0924247569164
291,2797,2209.942755559223
292,2797,1771.314215788494
293,2797,3042.7784248662792
294,2797,3216.5912660484355
295,2797,3414.2791335850998
296,2797,2518.4373799933346
297,2797,3804.965170451458
298,2797,4247.285248778724
299,2797,3139.446161275573
300,2798,3372.834701496875
301,2799,4019.999172678552
302,2799,4124.382367712427
303,2799,3552.6230615074455
304,2800,2379.400023290673
305,2800,4375.397046736782
306,2800,2914.2331168637284
307,2800,4749.278895747037
308,2800,3918.924752254221
309,2800,3967.886806040242
310,2800,3717.365271657367
311,2800,2817.9262206729873
312,2800,3465.60726517329
313,2800,2345.196179717983
314,2800,2593.0510690744704
315,2801,5371.341729423984
316,2801,3240.6955421153325
317,2801,2935.543303054761
318,2801,3516.192050132355
319,2801,2916.0795032154674
320,2801,3330.60149948005
321,2801,2647.754981029153
322,2801,2890.54857229126
323,2801,5496.783470151733
324,2801,5060.557097689652
325,2802,4478.176107983587
326,2802,2032.2564786719777
327,2802,3036.6480030279126
328,2802,2802.318040883696
329,2803,2736.726867709498
330,2803,3120.8846896117902
331,2803,3223.1480267995103
332,2803,3682.3981670726607
333,2803,2381.0011074992217
334,2803,2816.4985049802635
335,2803,3141.654694860663
336,2803,2544.0039836591204
337,2803,3542.8925918564382
338,2803,3017.4394993430833
339,2803,3525.0240382385928
340,2803,2995.639220702342
341,2803,4516.904513214635
342,2804,2676.4190302780335
343,2804,2691.710246528113
344,2804,3793.401797746472
345,2804,2787.3486726959563
346,2804,3162.7000421997072
347,2804,2941.839683852053
348,2804,4051.070795136933
349,2804,2952.956217785115
350,2804,3166.711802428228
351,2804,3478.2285725548827
352,2804,3514.1294537518515
353,2805,3134.4952541850835
354,2805,3363.3581807145165
355,2805,3110.69397263306
356,2805,1714.368297826135
357,2805,3091.667719943278
358,2805,3041.880929414976
359,2805,2253.06042860695
360,2805,3547.7689175930063
361,2806,3470.680152952187
362,2806,3468.2431161428467
363,2806,3200.822972909009
364,2807,2949.792955312503
365,2807,3280.18340849828
366,2807,4791.19865682166
367,2808,3638.8880864121675
368,2808,3011.5986826913286
369,2808,4484.3853634520365
370,2808,3193.068530930126
371,2808,2330.094384414526
372,2808,2984.5234485787587
373,2809,3493.784744569475
374,2809,4122.484566684034
375,2809,3444.1513928527784
376,2809,6602.875779695147
377,2810,3166.6890275080623
378,2810,2966.633919742613
379,2810,3500.365243391141
380,2810,2517.664309002823
381,2810,3697.671460296202
382,2811,3062.3284667123517
383,2811,3993.688029668123
384,2811,4647.042551945937
385,2811,4286.1704352371635
386,2812,2583.5744697020746
387,2812,3279.05099405894
388,2812,2679.277423791951
389,2812,2978.6453876156265
390,554,227.92822044233253
391,554,182.95983514685213
392,554,392.217066765701
393,554,440.7060628526451
394,554,331.6856488975027
395,554,612.4237044126457
396,554,343.61615997844274
397,554,799.5442651952399
398,554,81.11967730862307
399,554,198.09093804680015
400,554,234.00096900398057
401,554,195.6898833724881
402,554,-189.2757977596193
403,554,311.37236136075444
404,554,234.46610286146097
405,555,492.3047255696365
406,555,486.21839011241536
407,555,365.11442634969353
408,555,773.810201894612
409,555,807.6393301357821
410,555,806.3305812040708
411,555,638.6275604098701
412,555,400.95630703808274
413,555,472.39702223764107
414,555,953.019119684388
415,555,1174.1065792243535
416,556,493.72606197613277
417,556,823.4178491921775
418,556,472.6298424978777
419,556,269.0868652513891
420,2812,2848.945064745283
421,2812,2791.3402424587002
422,2812,2976.061619162727
423,2812,5783.034247382322
424,2812,3359.562948710114
425,2812,1566.782716310554
426,2813,4788.97331166416
427,2813,3990.9431617716255
428,2813,4137.12195101388
429,2814,3132.7397930223087
430,2814,3417.5514129846524
431,2814,3247.3827577951997
432,2815,2105.726065869796
433,2815,3486.145208123333
434,2815,3211.54186320028
435,2815,3303.980006868118
436,2815,3163.5768614586414
437,2815,3211.824943332271
438,2815,3139.3855815754832
439,2815,4110.921713515338
440,2815,5378.988912613817
441,2815,4439.293020252946
442,2815,3435.326672383104
443,2815,5622.056989687982
444,2815,5557.630744705084
445,2816,3762.505972254952
446,2816,2574.3402141924707
447,2816,3081.4514154579374
448,2816,3364.280273730885
449,2816,4157.889419759194
450,2816,4017.8857406364114
451,2817,3187.3781430106646
452,2817,3343.256028209129
453,2817,2947.6967177979714
454,2817,2887.1379683682826
455,2817,2659.110157888201
456,2817,3202.3745437339494
457,2817,2812.1875968676177
458,2817,3302.5495053800732
459,2817,2972.6293529539143
460,2817,4511.649621667724
461,2817,2270.3042891896075
462,2818,2486.4892500100577
463,2818,3065.4338086812095
464,2818,2493.3140284038673
465,2818,5081.1976264815
466,2818,3864.3797431977728
467,2818,3754.3462260022825
468,2818,2799.644057252408
469,2818,3161.6272539964884
470,2818,2673.034999955129
471,2818,2817.006988193898
472,2818,4170.7507453239305
473,2819,2758.7262001157906
474,2819,3159.1485292989164
475,2819,2704.515689716067
476,2819,3542.7601053200997
477,2820,2808.0565899471185
478,2821,3346.520838631168
479,2821,3040.9121988736188
480,2821,1950.6186154085517
481,2821,3131.5931334757333
482,2821,2909.7348865322674
483,2821,3053.970652787597
484,2821,2917.7165542376897
485,2821,3354.826453126734
486,2821,2835.9623048195645
487,2822,2815.0733737419287
488,2822,3111.92285884422
489,2822,2935.7534001937493
490,2822,2773.535506752316
491,2822,2946.408924989595
492,2822,2473.92518759258
493,2822,3425.4184424383275
494,2822,3384.366283742176
495,2822,2576.9572787348225
496,2822,3017.5977382493984
497,2822,2837.6322857850428
498,2822,3237.6088370316575
499,2822,3841.1036337389996
500,2822,3313.9908226547013
501,2822,2789.5424428177284
502,2822,2904.5728962093126
503,2822,3146.034029325001
504,2822,2314.9118074172984
505,2822,2928.297497679614
506,2822,3036.7870893608233
507,2822,2650.619857427111
508,2822,2987.9688050898985
509,2822,3304.6932169710235
510,2823,3337.3838799750447
511,2823,4277.911524206635
512,2823,2862.9466884851245
513,2823,2662.0888839373183
514,2823,4191.7965592201435
515,2823,3358.800917244964
516,2824,2943.523148115284
517,2824,3494.2296859545495
518,2824,3002.8793568018373
519,2824,4058.313206297378
520,2824,3722.310340760767
521,2825,2754.3045271732517
522,2825,4055.273522874082
523,2825,3198.5590285326107
524,2825,3624.868445676293
525,2825,6442.107718081339
526,2825,3625.3954047633124
527,2826,2759.511182834256
528,2826,3398.637280032275
529,2826,4322.541717604743
530,2826,2834.9501231656686
531,2826,2896.4056062371747
532,2826,2942.699173182489
533,2826,4299.2528406390575
534,2826,3392.0475893379516
535,2826,5318.486400291944
536,2827,2706.3119657380776
537,2827,3084.7956917570227
538,2827,3356.067608410118
539,2827,3031.042568147739
540,2827,3133.2956755704145
541,2828,3170.243400946136
542,2828,5067.749936045871
543,2829,2941.839683852053
544,2829,3717.3920695414236
545,2829,2275.412583313635
546,2829,3123.0585453506756
547,2829,3269.4987524390854
548,2829,3939.415748285832
549,2830,2757.596646213733
550,2830,3679.8967939957874
551,2830,5325.263704609326
552,2830,1910.865064762158
553,2830,1811.9916073542117
554,2830,3965.981420767366
555,2830,4209.894227149485
556,2831,3283.126119782879
557,2831,3092.359726695824
558,2831,3447.761588066798
559,2831,2991.280838513263
560,2831,3760.9353235985727
561,2832,2935.6341535017673
562,2832,4059.8231410329827
563,2832,2955.839484946995
564,2832,3386.777811634929
565,2832,3864.7996702528762
566,2832,2870.509961614436
567,2832,3560.4411124351464
568,2833,3709.988558937388
569,2833,1943.302459445622
570,2833,2919.8656360783607
571,2833,3089.804279745942
572,2833,2545.5569182516083
573,2833,4052.794088165938
574,2833,3161.4778152057406
575,2834,3771.5444351534134
576,2834,3586.032757280125
577,2834,1875.6181374262342
578,2834,1844.6493250936364
579,2834,3774.081005612785
580,2834,4531.6882323445425
581,2834,3749.823641559138
582,2834,3774.8734055098503
583,2835,3287.583072471567
584,2835,2487.690954201764
585,2835,3349.9852729737504
586,2835,2977.92966780029
587,2835,3254.41861942146
588,2835,3329.6065461634644
589,2836,4171.2734686165095
590,2836,2692.5867897041535
591,2837,2618.5870570068582
592,2837,3028.6471827490823
593,2838,3703.5729908687244
594,2838,3740.6713098401087
595,2838,3369.6622221437974
596,2838,3226.3593488248807
597,2838,2743.2344064811987
598,2838,2899.362393917563
599,2838,2981.7379901070126
600,2838,2883.940322121569
601,2838,2626.422094659909
602,2838,2725.271081043651
603,2838,3146.9126712288344
604,2838,2491.0776437210043
605,2839,3584.6614564613956
606,2839,3092.248961865931
607,2839,3265.3753908292383
608,2839,3077.8384862474886
609,2839,3038.522183724672
610,2839,3186.4821711783297
611,2839,3176.2395959669266
612,2839,3233.916415153042
613,2839,3488.2610506273013
614,2839,3240.6046169263755
615,2839,3065.912147746916
616,2839,3133.2084474701696
617,2839,3292.7534699146527
618,2839,3444.955837538091
619,2839,2689.2911001158172
620,2840,3328.5802881137824
621,2840,3836.3068754706765
622,2840,3183.621903220599
623,2840,3467.583277524074
624,2840,4714.68505384321
625,2840,3775.6724052034915
626,2840,2976.833118583436
627,2841,3148.083853598524
628,2841,2975.740757193853
629,2841,2925.4842513822696
630,2841,4337.380305046638
631,2841,3949.552560103006
632,2841,4172.9151280789665
633,2841,1893.2412201894513
634,2841,5358.025919718551
635,2841,4201.109470846477
636,2841,3305.703299897119
637,2841,3258.4495360714536
638,2841,3125.063932418205
639,2842,3930.8264931897247
640,2842,3055.7714892989934
641,2843,2767.887457311048
642,2843,2753.0557265792086
643,2843,3390.275175920764
644,2843,3512.3709403973153
645,2843,3006.9439613564937
646,2843,3266.0863258712016
647,2843,3055.4837739356517
648,2843,3138.206753895138
649,2843,3837.1051133548353
650,2843,3169.575917016711
651,2844,3440.4630790475167
652,2844,2789.5641051035636
653,2844,5438.235702323269
654,2844,5239.503761081833
655,2844,3544.270249018351
656,2845,2829.483087550885
657,2845,3091.5868481862162
658,2845,3139.446161275573
659,2845,7421.441171777411
660,2846,3783.1922272202755
661,2846,3197.1338972942685
662,2846,3334.809504735749
663,2846,4627.4160045098415
664,2846,4715.401017111946
665,2846,3368.0474783043646
666,2846,3007.4524445701245
667,2846,3034.896851279431
668,2846,3122.7272293327733
669,2846,3251.8328269827143
670,2846,3407.545280380251
671,2847,4109.556843781742
672,2847,3335.1597490430686
673,2847,3269.728763960953
674,2848,2660.1629301173452
675,2848,2079.831407340527
676,2848,2898.777353315003
677,2849,3592.0508906696377
678,2849,2976.451692235816
679,2850,2779.627160660333
680,2850,2986.971678303562
681,2850,3518.998637212506
682,2850,6462.190629130235
683,2851,3487.629548832894
684,2851,2786.106479520193
685,2851,3692.1190939680346
686,2851,3880.085291969255
687,2851,3379.8243780141856
688,2852,2128.995912954877
689,2852,3674.338907933994
690,2852,3530.786576447699
691,2852,3327.840956826836
692,2852,4364.18783971182
693,2853,2856.140001829295
694,2853,3022.0668852683593
695,2853,3491.1129114648975
696,2853,3539.0690383490146
697,2853,2758.3162874017726
698,2853,3780.92828284387
699,2854,3598.990727853303
700,2854,3034.7523199548523
701,2854,6275.471647503266
702,2854,3058.2807990907604
703,2854,3738.777767607309
704,2854,3769.7902553364183
705,2854,4122.7303289429
706,2854,3897.7389636747466
707,2854,3193.5227159867754
708,2854,2816.987073811015
709,2855,3157.7368813583307
710,2855,5307.001927157084
711,2855,3157.948039332732
712,2855,5273.622462000387
713,2856,6150.853212629991
714,2856,4233.403529942527
715,2856,5679.321306499032
716,2856,2425.106903321659
717,2856,3864.04412167177
718,2856,5298.836040043305
719,2856,3832.986211823394
720,556,156.1582668510746
721,556,252.92267637312762
722,556,890.8078081008061
723,556,904.208929366534
724,556,345.6824131220128
725,556,512.9489476021226
726,556,532.0908246371255
727,556,448.7503113009625
728,556,841.062822373282
729,556,402.0749582487042
730,557,670.2666654102723
731,557,624.5324538177956
732,557,620.7126951422142
733,557,680.8076266963253
734,557,690.6136637947202
735,557,755.458850312858
736,557,741.0845986954009
737,557,700.7603520920748
738,557,747.7894609116738
739,557,714.30285831328
740,557,343.32602378575757
741,557,295.8437682091171
742,557,606.1582257246919
743,557,216.00580331445963
744,557,266.9022333619323
745,557,154.21740971220788
746,557,682.4446777185512
747,557,354.7672892614828
748,557,601.5999723135974
749,557,489.4825941217023
750,2856,4784.1154833109795
751,2856,3446.265520764351
752,2856,3487.984401580441
753,2857,2718.6053033656353
754,2857,4280.681927810827
755,2857,3013.0767329977607
756,2857,4275.06232256538
757,2857,2951.639341664235
758,2858,3107.6281680257343
759,2858,3866.650665044839
760,2858,3812.038052105123
761,2858,2854.6240201439578
762,2858,2810.9207045355943
763,2858,2754.4418656032176
764,2858,2552.604137598588
765,2858,4369.332776189158
766,2858,3527.5324635280813
767,2858,3289.5174487330223
768,2858,2794.2242714300664
769,2858,2202.5743636895313
770,2858,4232.457606950829
771,2858,3002.432961585917
772,2859,3063.376615179921
773,2859,2931.8792026791743
774,2859,3336.7447175486413
775,2859,3200.915646000918
776,2859,2880.224139229329
777,2859,2887.455199130367
778,2859,4003.7823676062035
779,2860,2794.2423631680467
780,2860,4199.38868752991
781,2860,2456.8472496242684
782,2860,2904.9401943622397
783,2860,1805.0078282446048
784,2861,2891.1373579333813
785,2861,2568.037402310045
786,2861,2532.4357590604995
787,2861,4287.211128868363
788,2861,2254.8890261528286
789,2861,3693.063226944323
790,2861,2636.0257835278026
791,2862,3082.399245522938
792,2862,3538.41035453515
793,2862,3479.785981366913
794,2862,3818.5220541471754
795,2862,2547.7137354662264
796,2862,3105.8311301942376
797,2862,2933.7724879985
798,2862,3537.097328893091
799,2862,3082.3602533086087
800,2862,7213.364654990819
801,2862,4498.257790665824
802,2862,2636.2846360889926
803,2863,4189.977280145922
804,2863,3265.0042460455734
805,2863,3782.1951751758934
806,2863,3725.139702761091
807,2863,2680.693806713636
808,2863,3150.574948959522
809,2863,3078.876128867123
810,2863,3039.1161471355954
811,2863,2949.039229376296
812,2863,3109.917471776691
813,2863,4301.091898695278
814,2863,4337.4072109832
815,2863,2572.0487848644807
816,2863,3037.921027419132
817,2863,3395.401258850641
818,2863,2959.343523771364
819,2863,3339.655469662106
820,2864,4002.5810410885897
821,2865,3878.9876780689156
822,2865,3495.8062320186364
823,2866,2089.0533937779
824,2866,2208.373854805788
825,2866,3159.333341805297
826,2866,2822.517400179262
827,2866,4908.102603842479
828,2867,2899.0366724333653
829,2867,2874.43261929891
830,2867,3268.879429653607
831,2867,4152.388400987438
832,2867,5366.191563378927
833,2867,3907.0735222655676
834,2867,1866.8135556234301
835,2867,4178.814317650511
836,2867,3870.269566404946
837,2867,4146.487463512949
838,2867,3825.4157446192585
839,2867,3592.6321376205706
840,2868,3253.975702022235
841,2868,2602.034771090519
842,2868,3674.9865522224973
843,2868,3249.8930057295947
844,2869,5665.707731846436
845,2869,3516.973335762097
846,2869,2552.3096997458742
847,2869,3226.4448290221735
848,2869,3259.7455078679122
849,2870,1390.843269181958
850,2870,3924.2516407006733
851,2870,2337.861170207587
852,2870,3610.526045584691
853,2870,3365.3170797990824
854,2870,3332.639447676771
855,2870,4208.962497466113
856,2870,3054.4280395780406
857,2870,5295.987007113497
858,2871,3224.0899594568073
859,2871,2936.162551098285
860,2871,4175.154793085658
861,2871,3561.2941515110324
862,2871,3732.915045216323
863,2872,2999.0168220677624
864,2872,3735.6882346158454
865,2872,5622.655832415367
866,2872,2911.4056293072317
867,2872,3168.925412190929
868,2872,2380.980968832351
869,2872,3357.5485461030657
870,2872,3277.2503338806855
871,2872,2930.129111766113
872,2872,3665.382671700114
873,2872,3152.178995296541
874,2872,3803.5368616606975
875,2873,3354.9333713258784
876,2873,3220.114457446205
877,2873,3424.3978536642935
878,2873,5392.573487630338
879,2873,4376.183259002113
880,2873,3823.5962232718375
881,2873,4447.814746207736
882,2873,3886.047496211366
883,2873,3650.3806917644797
884,2873,4032.993602059021
885,2873,4197.903659752821
886,2874,3306.6927813727925
887,2874,3009.5923095303333
888,2874,3219.3463637099776
889,2874,2642.4554279922595
890,2874,2904.4117967657185
891,2874,3257.348299824349
892,2874,3161.1814760599773
893,2874,2968.6831585397995
894,2874,2567.666104136275
895,2875,4175.821758659
896,2875,3540.9979696187984
897,2875,4915.112639537014
898,2875,4392.072771020446
899,2875,4269.51585488325
900,2876,2852.00800881533
901,2876,4178.427815125273
902,2877,3372.86324728388
903,2877,3003.208924916791
904,2877,3391.5857436493097
905,2877,3021.8376355559667
906,2877,2857.26326532822
907,2878,3336.782723669505
908,2878,3302.950786689962
909,2878,3896.1770123625283
910,2878,3279.7159682759375
911,2878,3623.369719177499
912,2879,3351.1383636054634
913,2879,2190.2457577856003
914,2879,2906.48994254227
915,2879,2784.142795662254
916,2879,4214.0282441493
917,2879,4115.920613038343
918,2879,5996.794214748652
919,2879,2638.8675073315208
920,2879,3178.567891932209
921,2880,4763.127422698222
922,2880,2958.8077051481705
923,2881,3093.9561871427904
924,2881,3067.9239658995757
925,2881,5493.461968772812
926,2882,2976.2680939549464
927,2882,1939.1326845947697
928,2882,3366.683304440201
929,2882,4272.692310682411
930,2882,3590.204111322477
931,2883,3236.774632333818
932,2883,3724.715437568386
933,2883,3674.272823763509
934,2884,5249.133378652852
935,2885,3769.9888413645895
936,2885,4987.00523587641
937,2885,3751.435851562899
938,2885,3891.6270165295464
939,2885,3693.4103684411675
940,2886,3372.4921025002077
941,2886,3289.4435773896657
942,2887,3267.1213840364508
943,2887,2658.2285538558936
944,2888,3473.7716946081528
945,2889,2970.8028809850694
946,2889,3044.5547865053995
947,2889,2870.924482768689
948,2889,4197.176825670162
949,2889,2999.8164127317905
950,2889,1819.7687724543466
951,2889,1806.5549401713397
952,2889,3472.763359585002
953,2889,3535.926904484808
954,2889,3357.5282540460976
955,2890,3965.5435031582347
956,2890,3678.050482386003
957,2890,3464.3421954861733
958,2890,3226.4325752712903
959,2890,2819.0416828579146
960,2891,3091.831329099303
961,2891,3272.5891814607203
962,2891,3179.5373842830486
963,2891,2997.003394566498
964,2891,3338.8695008501745
965,2891,2569.8550147427122
966,2892,4385.622792386568
967,2892,6215.7155186809505
968,2893,3180.132109503458
969,2893,3873.8636938668315
970,2893,3107.6991788318082
971,2893,3275.6038896448554
972,2893,2976.833118583436
973,2893,3881.544339244316
974,2893,3732.5500554348946
975,2893,3777.513346563559
976,2893,3957.540658893562
977,2894,3780.2806385553704
978,2894,3758.6032289533723
979,2894,3585.8801129075073
980,2895,3308.0599173654336
981,2895,2822.978409316471
982,2895,3321.6413238842542
983,2896,3520.987680445007
984,2896,3383.97114981282
985,2896,3443.7833662009252
986,2896,1934.1496093705064
987,2896,3849.2613886353247
988,2896,3422.375412751164
989,2896,3612.671505078597
990,2896,3506.5251223099076
991,2896,5186.648431949792
992,2896,5425.021870040258
993,2897,2416.6433260026715
994,2897,3395.8775739305092
995,2897,2351.5938650112985
996,2897,3270.603708776074
997,2897,3115.6578952839227
998,2897,3163.7359369163933
999,2898,6299.027246624781
1000,2898,3457.8415402156497
1001,2898,3291.1744141381278
1002,2898,5866.304617734757
1003,2898,3735.8473100735973
1004,2898,3590.6939097000977
1005,2898,3590.6939097000977
1006,2898,3590.6939097000977
1007,2898,3590.6939097000977
1008,2898,3590.6939097000977
1009,2899,2885.597212784731
1010,2900,2841.3601293301363
1011,2900,2925.809972866471
1012,2901,3506.6558015226765
1013,2901,3707.8224232511166
1014,2901,3471.8327099064627
1015,2901,3248.1868183451115
1016,2902,2870.0941514927144
1017,2902,3438.078592492224
1018,2902,3614.426966241368
1019,2902,2408.0764163537424
1020,2902,3029.320111670182
1021,2903,2898.454444417239
1022,2903,3250.656023288215
1023,2903,3278.746475925098
1024,2903,2948.506223339551
1025,2903,2998.826019904598
1026,2904,3756.0686824798468
1027,2904,3557.1820728799503
1028,2904,3299.2333742508563
1029,2904,2453.631866237629
1030,2905,2864.957445802367
1031,2905,2545.1317149162787
1032,2905,2601.0775478118994
1033,2905,2981.547508324973
1034,2905,4220.596213137178
1035,2905,1984.472214673926
1036,2905,4201.836230187186
1037,2905,4595.147078497734
1038,2905,4214.153328828372
1039,2906,3237.2310330307955
1040,2906,3595.259352157729
1041,2906,2740.184493292865
1042,2907,2553.5424709851504
1043,2907,2586.2555269015866
1044,2907,2571.582127400001
1045,2907,3014.733623660919
1046,2907,3305.3124650145437
1047,2907,3168.2579282614934
1048,2907,3591.0212027541056
